brand,name,reviews.rating,reviews.text,reviews.title,combined_text,keyword_pos_great,keyword_pos_nice,keyword_pos_delicious,keyword_pos_excellent,keyword_pos_awesome,keyword_pos_fantastic,keyword_pos_favorite,keyword_pos_love,keyword_neg_isn,keyword_neg_never,keyword_neg_mistake,keyword_neg_disappointed,keyword_neg_not,keyword_neg_bad,keyword_neg_risk,keyword_neg_,review_label,sentiment_score,rating_label,matched_label
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,love lip get chap real fast grabb ride buddi melt fast good use,Lip balm,love lip get chap real fast grabb ride buddi melt fast good use lip balm carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7964,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,lay around medicin basket one day pick last resort lip repair say gone atyp start,Use it Every Night,lay around medicin basket one day pick last resort lip repair say gone atyp start use everi night carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,know alot peopl dont like pot lip balm opposit carmex keep lip soft healthi look realli love carmex tingl scent kind differ appreci ive use sinc highschool im life long love,My HG lip buddy.,know alot peopl dont like pot lip balm opposit carmex keep lip soft healthi look realli love carmex tingl scent kind differ appreci ive use sinc highschool im life long love hg lip buddi carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.8931,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,use product sinc child mom swore mom swear product put kid lip go bed wake complet heal lip winter cold flu season best lip product,A staple in our house,use product sinc child mom swore mom swear product put kid lip go bed wake complet heal lip winter cold flu season best lip product stapl hous carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.34,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,chapstick use work amaz littl bit goe long way fix chap lip doesnt nasti tast smell sinc small compact keep one car purs medicin cabinet next bed definit one must item,Love this stuff!!!,chapstick use work amaz littl bit goe long way fix chap lip doesnt nasti tast smell sinc small compact keep one car purs medicin cabinet next bed definit one must item love stuff carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.6369,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,use carmex lip balm far back rememb around age work great valu never sticki greasi tast smell weird like one best valu buy multipl home work purs etc,The Best Lip Balm Ever!,use carmex lip balm far back rememb around age work great valu never sticki greasi tast smell weird like one best valu buy multipl home work purs etc best lip balm ever carmex lip balm origin jar pk carmex,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.936,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,use carmex long time jar work home purs feel cold sore come immedi put lip opinion definit help heal much quicker kid know lip start get chappi need get carmex,My Go-To,use carmex long time jar work home purs feel cold sore come immedi put lip opinion definit help heal much quicker kid know lip start get chappi need get carmex goto carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0516,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,carmex origin jar goto everyth wind chap lip winter crack anytim lip feel littl dri work best everi time although ive tri everyth el planet noth beat carmex carmex beat everyth anyth,Always Reliable,carmex origin jar goto everyth wind chap lip winter crack anytim lip feel littl dri work best everi time although ive tri everyth el planet noth beat carmex carmex beat everyth anyth alway reliabl carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.6369,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,current jar use got mother hous pas sibl go throw away told take hand ad purchas decemb march best lip balm mother bless heart ever introduc,Wonderful stuff!,current jar use got mother hous pas sibl go throw away told take hand ad purchas decemb march best lip balm mother bless heart ever introduc wonder stuff carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.8807,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,ive use product coupl day an done absalout wonder ive alway suffer dri lip matter abd alway use vasalin never work lip soft crack anymor,soothing feeling,ive use product coupl day an done absalout wonder ive alway suffer dri lip matter abd alway use vasalin never work lip soft crack anymor sooth feel carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5267,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,littl tin carmex amaz seem last forev small enough take anywher everywher without get damag product seem miracl worker go dri chap lip smoothhh moisturis lip space minut get enough carmex,my favourite little tin tin,littl tin carmex amaz seem last forev small enough take anywher everywher without get damag product seem miracl worker go dri chap lip smoothhh moisturis lip space minut get enough carmex favourit littl tin tin carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,ive use carmex sinc mom gave jar high school ive never gone back noth el work even remot well wont buy lip balm carmex thank make someth perfect plea never chang,Perfect,ive use carmex sinc mom gave jar high school ive never gone back noth el work even remot well wont buy lip balm carmex thank make someth perfect plea never chang perfect carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.9001,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,g carmen thee best jarstubesstick balm everi possibl place nightstandglov boxmedicin cabinetduffl bagpursegym baglockerinfam junk drawerjacket pocketi cant live without thank world greatest product,Greatest product EVER !!!!,g carmen thee best jarstubesstick balm everi possibl place nightstandglov boxmedicin cabinetduffl bagpursegym baglockerinfam junk drawerjacket pocketi cant live without thank world greatest product greatest product ever carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.1814,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,ive use carmex dont use anyth el much better blistex,great texture,ive use carmex dont use anyth el much better blistex great textur carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.7906,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,week ago look lip balm usual buy store didnt saw carmex lip balm jar thought id give tri glad decid realli love way make lip feel know one buy next time need morecarmex,Glad I found this!,week ago look lip balm usual buy store didnt saw carmex lip balm jar thought id give tri glad decid realli love way make lip feel know one buy next time need morecarmex glad found carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8807,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,introduc enter armi px ton stuff u recruit got jar boy glad help u get thru horribl oklahoma winter year later never forgot save still use day im sure guy,A Tradition,introduc enter armi px ton stuff u recruit got jar boy glad help u get thru horribl oklahoma winter year later never forgot save still use day im sure guy tradit carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6566,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,lip protector one worksand tri lot differ chap stickstri save money want get good flavor right colordoesnt mattercarmex one worksthank make,The Best!!!,lip protector one worksand tri lot differ chap stickstri save money want get good flavor right colordoesnt mattercarmex one worksthank make best carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.891,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,sister use carmex jar year would even put eyelid night lol quit sure never sag skin love fragranc start use way back never use anyth el realli condit lip,The best balm,sister use carmex jar year would even put eyelid night lol quit sure never sag skin love fragranc start use way back never use anyth el realli condit lip best balm carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0.7124,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,ive use carmex year happi product im curiou formula chang seem smell differ mayb sniffer chang plea keep good product,Good product.,ive use carmex year happi product im curiou formula chang seem smell differ mayb sniffer chang plea keep good product good product carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.7003,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,long rememb ive use carmex lip one jar favorit smallest bit goe longest way youll probabl lose run love appli lipstick lip stay nice moistur day long,OLDIE BUT A GOODIE,long rememb ive use carmex lip one jar favorit smallest bit goe longest way youll probabl lose run love appli lipstick lip stay nice moistur day long oldi goodi carmex lip balm origin jar pk carmex,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6486,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,use stuff far back rememb dont go anywher tri sever product good start jar tub stick highli recommend dont even bother tri anyth el best bother,Lifetime user,use stuff far back rememb dont go anywher tri sever product good start jar tub stick highli recommend dont even bother tri anyth el best bother lifetim user carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.9131,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,month ago lip along rest got sunburn tri blistex wasnt help ga station pick carmex wow instant long last relief thought wish could spread bodi,Above the rest!!!,month ago lip along rest got sunburn tri blistex wasnt help ga station pick carmex wow instant long last relief thought wish could spread bodi rest carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.8096,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,realli like carmex gener start use jar chap lip sold first time end day could feel lip heal long nail graduat lipstick look carmex love one well,Works Everytime!!!,realli like carmex gener start use jar chap lip sold first time end day could feel lip heal long nail graduat lipstick look carmex love one well work everytim carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8316,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,use yearsliter use sinc,The best!!!!!,use yearsliter use sinc best carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.6369,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,love carmex love small contain come realli work lot especi winter time face get realli dri use littl bit dri part face work great thank great product buy noth carmex,Container,love carmex love small contain come realli work lot especi winter time face get realli dri use littl bit dri part face work great thank great product buy noth carmex contain carmex lip balm origin jar pk carmex,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0.9643,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,work great cold sore moment saw one come instantli put irrit stop swear sped blister leak time well scan heal right love,For Cold Sores,work great cold sore moment saw one come instantli put irrit stop swear sped blister leak time well scan heal right love cold sore carmex lip balm origin jar pk carmex,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3818,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,buy time least open one time purs comput desk right night stand cours one ride car dri lip time carmex best friend keep lip soft moist kissabl husband,Lip Lover's Delight,buy time least open one time purs comput desk right night stand cours one ride car dri lip time carmex best friend keep lip soft moist kissabl husband lip lover delight carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.9442,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,come spring lip dri couldnt even open right lipstick look bad embarrass tri nivea manuka honey lip balm week ago heard ad radio carmex stop buy best decis ever,Saved my lips!,come spring lip dri couldnt even open right lipstick look bad embarrass tri nivea manuka honey lip balm week ago heard ad radio carmex stop buy best decis ever save lip carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.128,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,other seem provid barrier lip wherea carmex actual moistur heal love stuff ive use exclus long rememb let everyon el tri ill carmex,WORKS and feels nice too.,other seem provid barrier lip wherea carmex actual moistur heal love stuff ive use exclus long rememb let everyon el tri ill carmex work feel nice carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5719,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,use carmex lip balm jar ever sinc littl kid though peopl make fun im old school dont carei love get job done keep lip smooth protect appreci wife thank carmex,Carmex Original Lip Balm Jar,use carmex lip balm jar ever sinc littl kid though peopl make fun im old school dont carei love get job done keep lip smooth protect appreci wife thank carmex carmex origin lip balm jar carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6164,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,use carmex year lip moisturizertherapi work lip tri mani other includ name brand type carmex one work everi time use winter summer,Heals chapped lips overnight!,use carmex year lip moisturizertherapi work lip tri mani other includ name brand type carmex one work everi time use winter summer heal chap lip overnight carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,bought one day hope would help year ago use everi night sinc keep husband night tabl mine lip slather go bed wake babi soft love full pout product,Great product for chapped dry lips,bought one day hope would help year ago use everi night sinc keep husband night tabl mine lip slather go bed wake babi soft love full pout product great product chap dri lip carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9313,1,1
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,iv use carmex long rememb im tri other alway go back like jar use need like old friend lip dri old yellow white jar ticket btw miss glass jar,Old Favorite Still Great,iv use carmex long rememb im tri other alway go back like jar use need like old friend lip dri old yellow white jar ticket btw miss glass jar old favorit still great carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.8934,1,0
Carmex,"Carmex Lip Balm Original Jar - 12 PK, 12.",5.0,alway reli jar carmex reliev chap lip year round especi use throughout winter keep one pocket nightstand kitchen desk ive even use nose cold protect,Old Faithful,alway reli jar carmex reliev chap lip year round especi use throughout winter keep one pocket nightstand kitchen desk ive even use nose cold protect old faith carmex lip balm origin jar pk carmex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.6597,1,0
